CompanyID,CompanyShortName,CompanyName,CompanyRomajiName,OrderParentFolder,OrderFolderPath,CadFolderPath,CompanyAddress,CompanyTEL,CompanyFAX,CompanyNotes,UpdatedAt,UpdatedBy
630,SKM04,坂本鉄工,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　坂本鉄工#,,,,,,,
631,ARION,埼玉富士☆,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　埼玉富士　☆#,,,,,,,
632,STP2,埼玉ﾌﾟﾗｽﾁｯク,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　埼玉ﾌﾟﾗｽﾁｯク#,,,,,,,
633,SSS,山水製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　山水製作所#,,,,,,,
634,SGK4,山陽マーク製作所(エス・ジー・ケイ様外部発注)☆,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　山陽マーク製作所(エス・ジー・ケイ様外部発注) ☆#,,,,,,,
635,2023.1.5～㈱最上インクス,最上インクス,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　最上インクス#,,,,,,,
636,SKE2,栄電子GAISANN,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　栄電子GAISANN#,,,,,,,
637,SKR3,桜総業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　桜総業#,,,,,,,
638,SKR2,櫻川製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　櫻川製作所#,,,,,,,
639,SKR,櫻護謨,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　櫻護謨#,,,,,,,
640,SWD,澤田工業所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　澤田工業所#,,,,,,,
641,SSH2,産業資材販売,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　産業資材販売#,,,,,,,
642,SMH,相模原部品工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　相模原部品工業#,,,,,,,
643,ＭＦ(Ｇ157×125×53)20080122.xls,相模商会,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　相模商会#,,,,,,,
644,SGJ,相模樹脂工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　相模樹脂工業#,,,,,,,
645,SGS2,相模精工,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　相模精工#,,,,,,,
646,SND9,真田機械,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　真田機械#,,,,,,,
647,SGT2,笹川テクニカ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　笹川テクニカ#,,,,,,,
648,SKI3,酒井鉄工所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　酒井鉄工所#,,,,,,,
649,20240722,阪井金属製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　阪井金属製作所#,,,,,,,
650,SKM5,阪本,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　阪本#,,,,,,,
651,SBE,鯖江電子,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　鯖江電子#,,,,,,,
652,SIK5,齊木製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　齊木製作所#,,,,,,,
653,SID,齋田製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　齋田製作所#,,,,,,,
654,SET01,ｻﾝｳﾞｧｰﾃｯｸｽ(ｴｽｲｰﾃｨｰ),,さ行,#\\server\ysd-folder\新一般注文書\さ行\さ　ｻﾝｳﾞｧｰﾃｯｸｽ(ｴｽｲｰﾃｨｰ)#,,,,,,,
655,YPC－004(20121009),下田工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し  下田工業#,,,,,,,
656,CCI,シーシーアイ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　シーシーアイ#,,,,,,,
657,2022.8.12,七星社(2022.8.12合併連絡旧石巻パッケージ）,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　七星社(2022.8.12合併連絡 旧石巻パッケージ）#,,,,,,,
658,SKS5,伸光写真サービス,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　伸光写真サービス#,,,,,,,
659,SSI,伸光精線工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　伸光精線工業#,,,,,,,
660,SNK,伸光製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　伸光製作所#,,,,,,,
661,SDK2,伸栄伝導機工,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　伸栄伝導機工#,,,,,,,
662,SES3,伸越製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　伸越製作所#,,,,,,,
663,SKJ2,信光実業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　信光実業#,,,,,,,
664,6-912050-3,信和産業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　信和産業#,,,,,,,
665,SKD,信弘電材,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　信弘電材#,,,,,,,
666,SNN,信濃クミ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　信濃クミ#,,,,,,,
667,SED2,信越電線,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　信越電線#,,,,,,,
668,SNH,品川発條製作所事業終業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　品川発條製作所 事業終業#,,,,,,,
669,SKJ,四国情報サービス,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　四国情報サービス#,,,,,,,
670,JTK,城東化成,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　城東化成#,,,,,,,
671,SSD03,宍戸精工,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　宍戸精工#,,,,,,,
672,E-100-1(20130228).xls,島崎金型,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　島崎金型#,,,,,,,
673,SDK3,島津工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　島津工業#,,,,,,,
674,SMD2,嶋田製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　嶋田製作所#,,,,,,,
675,SJD01,庄司電気,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　庄司電気#,,,,,,,
676,SMR,志村精機製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　志村精機製作所#,,,,,,,
677,SCM,新コスモス電機,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新コスモス電機#,,,,,,,
678,SNK03,新光,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新光#,,,,,,,
679,SE-568PET071119.xls,新光電気工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新光電気工業#,,,,,,,
680,SNM,新名製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新名製作所#,,,,,,,
681,SNW3,新和,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新和#,,,,,,,
682,紙器注文書原本1(20190327).xlsx,新成化成☆,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新成化成　☆#,,,,,,,
683,SNT4,新東工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新東工業#,,,,,,,
684,SGS3,新江州,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新江州#,,,,,,,
685,SSD,新生電子,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新生電子#,,,,,,,
686,SSD4,新生電子本社,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新生電子 本社#,,,,,,,
687,SKS3,新興製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新興製作所#,,,,,,,
688,0-912019-6,新進テック☆,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新進テック　☆#,,,,,,,
689,SES04,新鋭産業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　新鋭産業#,,,,,,,
690,KDE,昭和KDE,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　昭和KDE#,,,,,,,
691,KDE02,昭和KDE技術ｾﾝﾀｰ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　昭和KDE技術ｾﾝﾀｰ#,,,,,,,
692,SWS2,昭和真空,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　昭和真空#,,,,,,,
693,SWD2,昭和電気,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　昭和電気#,,,,,,,
694,SRD2,昭立電気工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　昭立電気工業#,,,,,,,
695,6-76-7&TH-008,松南クラフト2014年4月会社業務終了,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　松南クラフト2014年4月会社業務終了#,,,,,,,
696,SEP,松栄プラスチック,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　松栄プラスチック#,,,,,,,
697,SYO,樟陽商会,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　樟陽商会#,,,,,,,
698,SDB,正和電気部品工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　正和電気部品工業#,,,,,,,
699,E-050-2,正電社,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　正電社#,,,,,,,
700,SMZ3,清水製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　清水製作所#,,,,,,,
701,SBT2,渋谷工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　渋谷工業#,,,,,,,
702,SHN,湘南デザイン,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　湘南デザイン#,,,,,,,
703,SNG,湘南技研,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　湘南技研#,,,,,,,
704,A-035-1（20150410）.xls,照和樹脂,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　照和樹脂#,,,,,,,
705,SRK02,白倉精機製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　白倉精機製作所#,,,,,,,
706,SRN01,白根電機産業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　白根電機産業#,,,,,,,
707,SRG,白金製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　白金製作所#,,,,,,,
708,SNK01,神光工器,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　神光工器#,,,,,,,
709,SYW,秀和,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　秀和#,,,,,,,
710,SWS3,親和産業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　親和産業#,,,,,,,
711,STS,進展産業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　進展産業#,,,,,,,
712,SDN,進電,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　進電#,,,,,,,
713,SMD3,重守電機,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　重守電機#,,,,,,,
714,SGM4,重松エンジニアリング,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　重松エンジニアリング#,,,,,,,
715,SIG,重松製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　重松製作所#,,,,,,,
716,SKH,鹿浜製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　鹿浜製作所#,,,,,,,
717,SLB01,ｼﾙﾊﾞｰ工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\し　ｼﾙﾊﾞｰ工業#,,,,,,,
718,JOC,上智大学,,さ行,#\\server\ysd-folder\新一般注文書\さ行\じ　上智大学#,,,,,,,
719,JED,上越電子工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\じ　上越電子工業#,,,,,,,
720,JJD,十字電子,,さ行,#\\server\ysd-folder\新一般注文書\さ行\じ　十字電子#,,,,,,,
721,SES02,城北化学ﾄﾚｰﾃﾞｨﾝｸﾞ(旧昭栄商会),,さ行,#\\server\ysd-folder\新一般注文書\さ行\じ　城北化学ﾄﾚｰﾃﾞｨﾝｸﾞ(旧 昭栄商会)#,,,,,,,
722,JKK,樹研工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\じ　樹研工業#,,,,,,,
723,JTC,ＪＴＣ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\じ　ＪＴＣ#,,,,,,,
724,SWC01,スワコー,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す  スワコー#,,,,,,,
725,SMT,スミテック,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　スミテック#,,,,,,,
726,STO01,住友大阪ｾﾒﾝﾄ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　住友大阪ｾﾒﾝﾄ#,,,,,,,
727,STD3,住友電工,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　住友電工#,,,,,,,
728,STD-001,住友電工(北港商事)使用禁止,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　住友電工(北港商事)使用禁止#,,,,,,,
729,SJF01,住重フォージング,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　住重フォージング#,,,,,,,
730,SSN01,住重ｴｽ･ｴﾇﾋﾞｼﾞﾈｽ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　住重ｴｽ･ｴﾇﾋﾞｼﾞﾈｽ#,,,,,,,
731,SMN2,住野商会,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　住野商会#,,,,,,,
732,SEI01,杉原エスイーアイ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　杉原エスイーアイ#,,,,,,,
733,梱包箱（091029）.xls,杉山製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　杉山製作所#,,,,,,,
734,SGY2,杉山製作所（東京）,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　杉山製作所（東京）#,,,,,,,
735,SMS02,杉本商事堀田営業所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　杉本商事 堀田営業所#,,,,,,,
736,SMS3,杉本商事淡路営業所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　杉本商事 淡路営業所#,,,,,,,
737,SWK2,菅原化工,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　菅原化工#,,,,,,,
738,SZY,鈴吉,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　鈴吉#,,,,,,,
739,SZW01,鈴和,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　鈴和#,,,,,,,
740,SZS,鈴幸製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　鈴幸製作所#,,,,,,,
741,SZK,鈴木電球,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　鈴木電球#,,,,,,,
742,SNG4,須永製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　須永製作所#,,,,,,,
743,STR01,ｽﾄﾛﾍﾞﾘｰｺｰﾎﾟﾚｰｼｮﾝ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\す　ｽﾄﾛﾍﾞﾘｰｺｰﾎﾟﾚｰｼｮﾝ#,,,,,,,
744,SIG2,制御機材,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　制御機材#,,,,,,,
745,2017.4.6金型返却.xls,千住金属,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　千住金属#,,,,,,,
746,成光産業①試作（20110719）.xls,成光産業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　成光産業#,,,,,,,
747,SDH,成電半導体,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　成電半導体#,,,,,,,
748,SIW3,星和電機,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　星和電機#,,,,,,,
749,SIW,正和産業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　正和産業#,,,,,,,
750,SDB,正和電機部品工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　正和電機部品工業#,,,,,,,
751,SIB,済美会,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　済美会#,,,,,,,
752,STD,瀬戸電子,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　瀬戸電子#,,,,,,,
753,SBT,瀬端製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　瀬端製作所#,,,,,,,
754,SSK3,積水化学工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　積水化学工業#,,,,,,,
755,SHT,精発ばね工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　精発ばね工業#,,,,,,,
756,SWT-001,誓和工具,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　誓和工具#,,,,,,,
757,SIW01,誠和産業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　誠和産業#,,,,,,,
758,SKH2,関工範武蔵野製作所,,さ行,#\\server\ysd-folder\新一般注文書\さ行\せ　関工範武蔵野製作所#,,,,,,,
759,ZNB,全備,,さ行,#\\server\ysd-folder\新一般注文書\さ行\ぜ　全備#,,,,,,,
760,0-912127-9(20231122)SPPCより移管金型,ソディックエフ・ティ☆,,さ行,#\\server\ysd-folder\新一般注文書\さ行\そ　ソディックエフ・ティ　☆#,,,,,,,
761,SOW,創和,,さ行,#\\server\ysd-folder\新一般注文書\さ行\そ　創和#,,,,,,,
762,SOK,双喜商事,,さ行,#\\server\ysd-folder\新一般注文書\さ行\そ　双喜商事#,,,,,,,
763,SWP,相和プレス工業,,さ行,#\\server\ysd-folder\新一般注文書\さ行\そ　相和プレス工業#,,,,,,,
764,SNT3,santec,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　santec#,,,,,,,
765,STC,サウスコ・ジャパン,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サウスコ・ジャパン#,,,,,,,
766,SBL,サウンドベル,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サウンドベル#,,,,,,,
767,SIY,サカイヤ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サカイヤ#,,,,,,,
768,SKS7,サカシ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サカシ#,,,,,,,
769,SKB2,サカブン,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サカブン#,,,,,,,
770,STK03,サトカタ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サトカタ#,,,,,,,
771,STP3,サトーパーツ新潟工場,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サトーパーツ 新潟工場#,,,,,,,
772,SWE,サワエ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サワエ#,,,,,,,
773,SNA2,サンアル,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンアル#,,,,,,,
774,SAR,サンアロー☆,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンアロー ☆#,,,,,,,
775,SAK,サンアロー化成,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンアロー化成#,,,,,,,
776,SNE3,サンエー電機,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンエー電機#,,,,,,,
777,SNK07,サンコー,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンコー#,,,,,,,
778,SNC,サンコール,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンコール#,,,,,,,
779,SKD3,サンコー電子,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンコー電子#,,,,,,,
780,SNG5,サンゴ商会,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンゴ商会#,,,,,,,
781,SSM,サンシャインモスキュー,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンシャインモスキュー#,,,,,,,
782,STT-001.xlsx,サンテック東北,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンテック東北#,,,,,,,
783,SNP2,サンプラ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンプラ#,,,,,,,
784,SNY5,サンヨー,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンヨー#,,,,,,,
785,SNY2,サンヨーコーティング,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンヨーコーティング#,,,,,,,
786,SNY03,サンヨー精工,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サンヨー精工#,,,,,,,
787,STY-001,サン富安,,さ行,#\\server\ysd-folder\新一般注文書\さ行\サ　サン富安#,,,,,,,
788,ZNP,ザンパック,,さ行,#\\server\ysd-folder\新一般注文書\さ行\ザ　ザンパック#,,,,,,,
789,KLE,CNTEC,,さ行,#\\server\ysd-folder\新一般注文書\さ行\シ　CNTEC#,,,,,,,
790,CF,シ―エフ,,さ行,#\\server\ysd-folder\新一般注文書\さ行\シ　シ―エフ#,,,,,,,
