TrayCustomerID,CustomerNo,Destination,Address,Client,Sub,PhoneNumber,FAX,Remarks,FolderLink,UpdatedAt,UpdatedBy
931,TMT,富田梱包(有),〒409-0112　　山梨県上野原市上野原3284,TMT01　　1105,富田 様宛,0554-63-0178,0554-63-4264,,,,
932,TMT2,東京メタル(株),〒111-0051　　東京都台東区蔵前4-5-10,TMT02　　1349,滝沢 様宛,03-3861-4537,03-3861-4378,,,,
933,TMZ,玉澤精機（株）,*,*,*,*,,03-5609-7363(G4),,,
934,TNG,(株)タンゴ,東京都新宿区住吉町8番10号,TNG01,谷向　様宛,03-3359-0811,03-3359-9574,,,,
935,TNK,（有） 田中精機,茨城県小美玉市上吉影749-2,TNK01,業務推進ﾏﾈｰｼﾞｬｰ　中島 久男,0299-53-0740,0299-53-0744,,,,
936,TNK2,(有)田中鉄工所,新潟県新潟市西区内野西2丁目30番1号,TNK02,製造兼営業部長　田中 様宛,025-262-2244,025-262-1129,,,,
937,TNK3,ﾀﾅｶ技工(株)AWANO,〒502-0002　　岐阜県岐阜市粟野東3-238,TNK03　　1155,田中 様宛,058-237-6668,,,,,
938,TKN4,(有)高梨製作所,山形県西村山郡河北町谷地十二堂287-4,TKN04,高梨専務,0237-72-4863,0237-72-7767,,,,
939,TNS,㈲高野ｽﾌﾟﾘﾝｸﾞ製作所,埼玉県三郷市戸ヶ崎3-639,TNS01,高野,048-955-4994,048-955-5278,,,,
940,TNX,㈱タナックス,横浜市緑区中山町320-5（志田ﾋﾞﾙ1F）,TNX01,柳瀬,045-929-2031,,,,,
941,TNX1,㈱タナックス,横浜市緑区中山町320-5（志田ﾋﾞﾙ1F）,TNX01,猿田,045-929-2031,,,,,
942,TNX2,(株)タナックス　　名古屋支店,〒461-0004　　愛知県名古屋市東区葵3-15-31　千種第2ﾋﾞﾙ 5F,TNX02　　1438,瀧 様,052-937-0651,052-937-0941,,,,
943,TOA,(株)TOUA　　東日本事業統括本部,〒169-0072　　東京都新宿区大久保2-4-12　新宿ﾗﾑﾀﾞｯｸｽﾋﾞﾙ10F,TOA01　　1301,第2ﾋﾞｼﾞﾈｽｿﾘｭｰｼｮﾝ事業部 組込ｿﾘｭｰｼｮﾝ部　竹内様宛,03-6205-5591,03-5155-6551,,,,
944,TOD1,戸田工業(株),広島県大竹市明治新開1-4,TOD01,EMCﾃﾞﾊﾞｲｽﾌﾟﾛｼﾞｪｸﾄ　定井,0827-57-3616,0827-57-3559,,,,
945,TOD2,TODA(株),〒954-0086　　新潟県見附市福島町381番地,TOD02　　1187,鈴木 様宛,0258-84-7573,0258-84-7583,,,,
946,TOH,東北ﾃｸﾄﾛﾝ（株）　,福島県いわき市好間工業団地22-1,TOH01,*,0246-36-7001,0246-36-8235,,,,
947,TOK,（株）東京千曲化成,川崎市中原区宮内1-19-29,AMP 勝俣　A伝,坂本,044-755-3066,044-755-3190,,,,
948,TOK1,（株）東京千曲化成,川崎市中原区宮内1-19-18,SLK01 三光ﾗｲﾄ,*,044-755-3066,044-755-3190,,,,
949,TOK2,（株）東京千曲化成,川崎市中原区宮内1-19-29,AMP 逢澤　A伝,製造部 生産技術課　課長 鈴木 貴之,044-755-3066,044-755-3190,,,,
950,TOK4,(有)東機製作所,〒210-0804　神奈川県川崎市川崎区藤崎1-22-4,TOK04　　1308,,044-244-1009,044-222-0992,,,,
951,TOW,東和紙工（株）,*,*,*,*,,,,,
952,TPN,(株)ﾄｯﾊﾟﾝTDKﾚｰﾍﾞﾙ,〒252-0331　　神奈川県相模原市南区大野台2-29-20,TPN01　　1121,購買課,042-759-5021,042-759-1431,,,,
953,TPT,(株)ﾄｰﾌﾟﾗﾃｸﾉ,〒329-2801　　栃木県那須塩原市関谷1195-138,TPT01　　1245,郷間 様宛,0287-35-3151,0287-35-3155,,,,
954,TRA,(株)スリーエー工業,〒333-0864　　埼玉県川口市柳根町28-11,TRA01　　1457,業務部　　　西村 様宛,048-268-3623,048-268-6474,,,,
955,TRD2,(株)テラダイ鶴ヶ島,〒350-2219　　埼玉県鶴ヶ島市三ツ木新町2-8-32,TRD02　　1375,岡 様宛,049-279-5225,049-279-5226,,,,
956,TRS,（株）テラシマ精機　野田川工場,京都府与謝郡野田川町三河内134,黒田ﾃｸﾉ（株）KRD02,嶋崎,0772-43-0737,0772-43-0732,,,,
957,TSA,(株)田崎アサヒ　東京営業所,〒130-0011　　東京都墨田区石原4-17-2,TSA01　　1214,矢部 様,03-3624-3541,03-3624-0336,,,,
958,TSB,（株）東芝　 ﾃﾞｼﾞﾀﾙﾒﾃﾞｨｱﾈｯﾄﾜｰｸ社,東京都青梅市末広町2-9(青梅事業所),TMK01  東名化学,生産・調達統括部　生産技術担当　野本　大,0428-34-4538,0428-30-7346,,,,
959,TSB1,ティー・エス・ビー(株),〒224-0044　　東京都調布市国領町5-5-1　アイクビル,TSB01　　1175,第一営業部　　江崎 様,042-442-8130,042-42-8133,,,,
960,TSH,東京精密発條（株）,東京都江戸川区平井2-18-20,,本社　江戸川工場長　武本　,03-3684-6661,03-3683-4176,,,,
961,TSH1,玉島包装（株）,岡山県倉敷市玉島黒崎4786,OGR01,*,08652-8-0749,,,,,
962,TSI,(有) トーセイ精密,長野県東御市海善寺398-2,小林精工 KBY02,*****,0268-62-2714,,,,,
963,TSJ,(有)特殊磁器,〒844-0013　　佐賀県西松浦郡有田町大野乙1940-1,TSJ01　　1045,田代 様宛,0955-42-2310,,,,,
964,TSK,(株)タック精工,〒394-0081　　長野県岡谷市長地権現町3-4-12,TKS01,井上 様宛,0266-27-6992,0266-26-1066,,,,
965,TSL,トスレック(株),〒601-8303　京都府京都市南区吉祥院西ノ庄西中町46-2,TSL01,竪田 様宛,075-314-2418,075-314-2416,,,,
966,TSP,高崎プリント(株),〒370-0871　　群馬県高崎市上豊岡町460-6,TSP01　　1061　　高崎ﾌﾟﾘﾝﾄ㈱,,027-460-4600,,,,,
967,TSP2,東新プラスチック(株),〒192-0032　　東京都八王子市石川町2972-11,TSP02　　1351,高橋 様宛,042-660-0067,042-660-0039,,,,
968,TSS,TSS株式会社　　川崎営業所,川崎市高津区坂戸3-2-1KSP西棟4F419-L,TSS01,三宅,044-299-6451,044-299-6452,,,,
969,TSS2,TSS株式会社　　相模原本社,〒252-0216　　神奈川県相模原市中央区清新8-20-25,TSS01　790,営業本部　　堀本 様宛,042-770-9167,,,,,
970,TST,ﾃｲ・ｴｽﾃｯｸ(株),〒329-1217　　栃木県塩谷郡高根沢町太田118-1,TST01  983,技術ｾﾝﾀｰ 商品開発部 電装開発課　　星 様宛,028-676-1123,028-676-3144,,,,
971,TST2,(株)ティーズトラストコーポレーション,〒460-0008　　愛知県名古屋市中区栄5-26-39 GS栄ﾋﾞﾙ3F,TST02　　1434,寺本 様,052-720-6252,,,,,
972,TTC,通菱テクニカ,尼崎市塚口本町8-1-1,TTC01,大久保,06-6495-5144,06-6495-5119,,,,
973,TTK,東京通信機材 (株)  東京本社,東京都大田区矢口1丁目23番5号,TTK01,購買課,03-3759-3311,03-3759-3606,,,,
974,TTM,ツツミ産業(株),相模原市橋本台2-5-30,TTM01,加藤,042-771-0380,042-771-0381,,,,
975,TTM2,(株)ツツミ,〒335-0004　　埼玉県蕨市中央4-24-21,TTM02　　1144,宇佐見 様宛,048-431-5507,048-431-5289,,,,
976,TTR,（株）トータル･サウンド･スタック,富山県下新川郡入善町荒又517,AMP B伝,水島,0765-72-4343,0765-74-2121,,,,
977,TTT,（株）タツタ,東大阪市新町14-30,OGR01,営業部　松浦取締役部長,0729-88-3951,,,,,
978,TUE,東栄化成（株）小諸工場,長野県小諸市大字柏木663-1,AMP A伝,萩原,0267-23-6052,,,,,
979,TUH,（株）東北電子,福島県双葉郡樽葉町大字北田字縄手下114-1,*,富塚,0240-25-2151,,,,,
980,TUH1,東北ロダン（株）,福島県安達郡大玉村玉井字築館6,OKY01,技術　石澤,03-4544-7086,03-4544-7088,,,,
981,TUH2,東北リズム㈱　第一生産本部プラ加工部,福島県会津若松市門田町大字一ノ堰字土手外168,TOH02,製造二課　中島課長,0242-28-8901,0242-28-2375,,,,
982,TUK,東工（株）,神奈川県大和市つきみ野1-1-4,AMP 勝俣　A伝,営業　梶原,046-274-5461,046-275-7784,,,,
983,TUS,東信化工（株）,川崎市中原区市ノ坪400,OTK02,狩野,044-422-5804,,,,,
984,TUW,(有) 東和パーツ,宮城県登米郡東和町錦織字雷神山12-1,SLK01 三光ﾗｲﾄ,*,0220-44-3630,,,,,
985,TUY2,東洋ユニコン(株),〒252-1121　　神奈川県綾瀬市小園841,TUY02　　589　東洋ﾕﾆｺﾝ㈱,永井 様,0467-78-2119,0467-76-7841,,,,
986,TWD3,テーダブリュ電気(株),〒224-0053　　横浜市都筑区池辺町3891番地,TWD03,脇田 様宛,045-935-3411,045-935-3420,,,,
987,TWD2,東和電気(株)　　四国支店,〒793-0010　　愛媛県西条市飯岡3496-2,TWD02　　763,山下 様,0897-53-3280,0897-53-3283,,,,
988,TWD4,東和電気(株)　　東京支店,〒105-0004　　東京都港区新橋2-13-8,TWD04　1304,須賀 様,03-3504-1520,03-3580-6020,,,,
989,TWG,東和合成工業(株)　　東京営業所,〒116-0013　東京都荒川区西日暮里2-32-19,TWG01,諏訪部 様宛,03-3805-6651,03-5811-5143,,,,
990,TYD,タイヨー電子(株),〒916-0061福井県鯖江市平井町20-3,TIY03,株田,0778-62-4545,0778-62-4566,,,,
991,TYK,（株）テイワイケイ,東京都大田区下丸子2-32-3,GOJ01,*,03-5741-5226,,,,,
992,TYK2,(株)ＴＹＫ,〒507-8607　　岐阜県多治見市大畑町3-1,TYK02　　1039,大島 様宛,0572-25-7167,0572-22-0706,,,,
993,TYM,三晶MEC（株）有金工場,*,*,生産管理課　木下,076-475-6611,076-475-1251,,,,
994,TYM1,三晶MEC（株）本社工場,*,TYM01,*,076-475-9332,,,,,
995,TYM2,三晶MEC（株）本江工場,富山県滑川市本江355-1,TYM01,生産管理　林,076-474-9007,076-474-9110,,,,
996,TYM3,三晶MEC（株）有金工場,*,*,*,076-475-6611,076-475-1251,,,,
997,TYS,立山製紙(株),〒101-0024　　東京都千代田区神田和泉町1番地2-7,TYS01　　1232,中村 様宛,03-3862-9021,,,,,
998,TYS2,立山紙工(株),〒421-0302　　静岡県榛原郡吉田町川尻1840-1,TYS02　　1451,奥田 様宛,0548-32-6371,0548-32-6903,,,,
999,UCM,(株)内村,〒520-0012　　大阪市西区立売堀3-6-10,UCM01　　947,,06-6532-4126,06-6532-4120,,,,
1000,UEN,(株)ウエノ　　南関東営業部　厚木支店,〒243-0002　　神奈川県厚木市元町7-22,UEN02　　1102,鈴木 仁　様宛,0462-24-2281,0462-24-3106,,,,
1001,UNT,(株)ユニタス,愛知県小牧市新町2-251-1,UNT01 ユニタス,伊藤 健冶,0568-77-6285,0568-73-5717,,,,
1002,UDS,内田商事(株),〒653-0014　　兵庫県神戸市長田区御蔵通5-209-4,UDS01　1005,小田 様宛,078-579-8834,078-579-8874,,,,
1003,UMZ,梅澤無線電機(株),〒982-0012　　宮城県仙台市太白区長町南4丁目25-5,UMZ01　　1336,津田 様宛,022-304-3880,022-304-3882,,,,
1004,USL,ｳｼｵﾗｲﾃｨﾝｸﾞ(株),〒679-2215　　兵庫県神崎郡福崎町西冶860-22,USL01　　1239,本池 様宛,0790-22-3945,0790-22-7470,,,,
1005,USM,(有)牛丸製作所,〒131-0041　　東京都墨田区八広4-16-15,USM01　　1350,,03-3611-2835,03-3611-2843,,,,
1006,UTR,宇都宮螺子(株),〒108-8373　　東京都港区芝4-6-5,UTR01　　1311,廣田 様宛,03-34539912,,,,,
1007,WAK,和晃(株),〒489-0926　　愛知県瀬戸市川西市1-41,WAK01　　1072,川上 様宛,0561-83-3003,0561-83-9847,,,,
1008,WDS,和田ｽﾃﾝﾚｽ工業,新潟県燕市吉田下中野1473,WDS01,購買　　渡辺 様宛,0256-92-3160,0256-92-3165,,,,
1009,WDS1,(有)和田製作所,さいたま市北区吉野町2-268-1,WDS02,和田社長 宛,048-662-2111,048-662-2113,,,,
1010,WRL,ワイヤレステクノロジー(株),〒143-0023　　東京都大田区山王2-3-10,WIR01,佐藤 様宛,03-5746-6800,03-5746-6801,,,,
1011,WKE,(株)ワカエ,〒142-0062　　東京都品川区小山2-4-28,WKE01　　1290,阿部 様宛,03-3782-7320,03-3784-1188,,,,
1012,WKS,（株）和光精機　本社,横浜市都筑区池辺町3439,WKO01,営業課　和地,045-931-0008,045-930-1901,,,,
1013,WKS1,（株）和光精機　長野工場,*,湯本 WKO01,*,026-246-5810,,,,,
1014,WKS2,（株）和光精機　新潟工場,*,田中 WKO02,*,0255-66-2001,,,,,
1015,WNS,(株)渡辺精工社,〒374-0027　　群馬県館林市富士見町16-5,WNS01　　1230,営業部　　野口 様宛,0276-75-1822,0276-75-1823,,,,
1016,WTN,渡辺化成工業（株）,*,WTN02,*,045-580-5007,045-584-5307,,,,
1017,WTY,(有)和多屋,〒192-0063　　東京都八王子市元横山町2-11-7,WTY01　　1402,,042-648-5231,042-656-2478,,,,
1018,YCM,ワイコム㈱,鳥取県鳥取市国府町新通り3-381-1,YCM01,南井所長,0827-27-3689,,,,,
1019,YDK,吉野電化工業（株）,埼玉県越谷市越ヶ谷3-6-15,YDK01,営業部　原,048-969-1111,,,,,
1020,YDK2,吉城電子工業(株),〒509-4121　　岐阜県高山市国府町宇津江2775番地,YDK02　　1302,管理部,0577-72-3921,0577-72-4353,,,,
1021,YDK3,(株)ＹＤＫ,〒221-0863　　神奈川県横浜市神奈川区羽沢町509-3,YDK03　　1415,赤尾 様宛,045-381-2281,,,,,
1022,YES,ユウエツ精機㈱ 東京支社,東京都世田谷区成城3-20-18,YES01,営業部　白川　啓一,03-3415-8011,,,,,
1023,YES1,ユウエツ精機㈱ 本社工場,〒370-2321　　群馬県富岡市岡本1248-1,YES01,大井,0274-89-1711,,,,,
1024,YFG,由布合成化学（株）,東京都大田区中央4-35-8,YFG01,*,03-3775-0130,03-3774-4723,,,,
1025,YGS,(株)山口製作所,〒947-0101　　新潟県小千谷市片貝町10245-1,YGS01　山口製作所,業務　　山口 様宛,0258-84-2308,0258-84-2080,,,,
1026,YKC,(株)ﾜｲｹｰｼｰ,〒208-0023　　東京都武蔵村山市伊奈平1-32,YKC01　　1186,営業部　　李 様宛,042-560-3511,042-560-3516,,,,
1027,YKD,山形航空電子(株),〒999-5103　　山形県新庄市泉田字高台新田4102-6,YKD01　　1370,管理部　　早森 様宛,0233-24-1124,0233-24-1151,,,,
1028,YKS,横浜金属商事(株)　神奈川事業所,相模原市津久井町長竹713-5,,比嘉　文生,042-780-7702,042-780-7716,,,,
1029,YHK,横浜金属(株),〒252-0132　　神奈川県相模原市緑区橋本台3-5-2,YHK01　　613,竹内 様宛,042-773-4411,042-774-4775,,,,
1030,YKW,(株)ヨコオ,〒370-2495　　群馬県富岡市神農原1112,YKW01　　,CTC事業部 CTC技術部　軣木 様宛,0274-62-2108,0274-62-2031,,,,
1031,YKT,横田工機(株),〒790-0067　　愛媛県松山市大手町1-7-5,YKT01　　1137,横田 典夫 様宛,089-943-8480,089-947-0831,,,,
1032,YMD,（株）山田製作所,*,YMD01,*,0763-62-0402,0402-62-2339,,,,
1033,YMD2,山田精工(株),〒946-0051　　新潟県魚沼郡今泉463番地,YMD02　　998,蓑輪,025-729-3555,025-799-3557,,,,
1034,YMG2,㈱ヤマゲン,埼玉県比企郡川島町下井草163-1,YMG02 ヤマゲン,,049-297-2269,049-297-2759,,,,
1035,YMH,ヤマハ（株）,埼玉県入間郡大井町大字亀久保1196-2,小倉貿易（株）OGR01,阿川,0492-61-3315,,,,,
1036,YIS,山一精工（株）　京都事業所,〒601-8123　　京都市南区上鳥羽南塔ノ本町12,YIS01　　1083,江口 様宛,075-692-3060,075-692-3061,,,,
1037,YMI,山一精工（株）　京都事業所,京都市南区上鳥羽南塔ノ本町12,AMP 郷原,江口,075-692-3060,075-692-3061,,,,
1038,YMI1,山一精工（株）　京都事業所,京都市南区上鳥羽南塔ノ本町12,AMP 原田　A伝,山口 武志,075-692-3060,075-692-3061,,,,
1039,YMI2,山一精工（株）　京都事業所,京都市南区上鳥羽南塔ノ本町12,AMP 勝俣　A伝,山口 武志,075-692-3060,075-692-3061,,,,
1040,YMK3,(株)山久　　彦根営業所,〒522-0055　　滋賀県彦根市野瀬町48-3,YMK03　　930,夏原　様宛,0749-22-2728,0749-23-7887,,,,
1041,YMM2,ヤマトマテリアル(株),〒135-8641　　東京都江東区木場5-8-40　東京ﾊﾟｰｸｻｲﾄﾞﾋﾞﾙ14F,YMM02　　1050,新素材事業部　　営業部,03-5639-3071,03-5639-3079,,,,
1042,YMS,山下電気株式会社,東京都品川区南品川3-4-15,AMP 逢沢　A伝,小嶋,03-3740-2421,03-3458-1907,,,,
1043,YMS1,山下マテリアル,東京都品川区南品川3-5-13,YSM01,柴田,*,*,,,,
1044,YMS2,山下マテリアル(株),〒140-0004　　東京都品川区南品川3-5-13,YMS01　　623,営業部　　加賀谷様宛,03-3474-0611,03-3474-0984,,,,
1045,YMT,やまと工業(株),〒252-0816　　神奈川県藤沢市遠藤2002-4,YMT01,伊藤 様宛,0466-88-2611,0466-88-2255,,,,
1046,YMT2,アズビル(株)　藤沢ﾃｸﾉｾﾝﾀｰ,〒251-8522　　神奈川県藤沢市川名1-12-2,YMT02,技術開発本部　基幹技術開発部　　石川 様宛,0466-52-7123,0466-20-2431,,,,
1047,YMT3,アズビル(株)　　藤沢ﾃｸﾉｾﾝﾀｰ受入,〒251-8522　　神奈川県藤沢市川名1-12-2,YMT02,技術開発本部 工程開発部 生産技術3Ｇr.　　米倉 隆裕様宛,0466-20-2310,0466-20-2431,,,,
1048,YMZ,山崎製作所,*,小林精工 KBY02,*,0268-23-7808,,,,,
1049,YND,(株)米田金属製作所,〒581-0845　　大阪府八尾市上ノ島町北5-26,YND01　　1077,米田 様宛,0729-98-1551,0729-22-8139,,,,
1050,YND2,矢野電機(株),〒105-0003　　東京都港区西新宿2-9-6,YND02　　1424,大内 様宛,03-3506-0080,03-5251-7098,,,,
1051,YNO,(株)ユニオンダイキャスティング,埼玉県入間郡三芳町上富永久保2289-10,小倉貿易（株）OGR01,*,0492-59-2431,,,,,
1052,YNO1,ユニオンエレックス（株）　岩村工場,岐阜県恵那郡岩村町富田　3029-1,松南クラフトSON01,*****,0573-43-2318,,,,,
1053,YNS,(株)矢野製作所,〒611-0042　　京都府宇治市小倉町蓮池17番地,YNS01　　1185,総務部　　九門 様宛,0774-20-4787,0774-20-4052,,,,
1054,YOK2,吉川工業(株)　　ﾊｲﾌﾟﾚｼｼﾞｮﾝ君津工場,〒299-1147　　千葉県君津市人見1038の2,YOK02　　1223,技術課　　能城 様宛,0439-52-6473,0439-52-6466,,,,
1055,YSA,(株)ﾜｲ･ｴｽ･ｴｰｼﾞｪﾝｼｰ,〒444-2122　　愛知県岡崎市鴨田本町9-3,YSA01　　1100,黒野 様宛,0564-28-2600,0564-28-2580,,,,
1056,YSD,（株）ヨシダ成形,*,TYM01,*,*,,,,,
1057,YSK,吉川化成（株）東北事業部,岩手県江刺市岩谷堂字松長根69-3,YSK01,石川,0197-35-3861,0197-35-6180,,,,
1058,YSK1,吉川化成（株）大阪事業部,大阪市鶴見区横堤5-6-34,YSK03,運保係  中辻,06-6912-7294,06-6911-0969,,,,
1059,YSM,山下マテリアル（株）ｻｰｷﾃｯｸｶﾝﾊﾟﾆｰ,神奈川県座間市小松原1-44-12,YMS01,渡辺,0462-51-3721,,,,,
1060,YSN,吉野化工,横浜市都筑区東山田町1523-3,三光産業,*****,045-593-3789,,,,,
1061,YSS,(有)野州精機,〒211-0053　川崎市中原区上小田中2-2-7,YSS02　野州精機,斉藤 様宛,044-777-6221,044-752-2536,,,,
1062,YKK,㈲吉田化成工業所,奈良県橿原市曽我町448,YKK01,,0744-22-6294,0744-25-6863,,,,
1063,YUS,㈱雄信,東京都大田区本羽田1-27-1,雄信YUS01,川村,03-5705-4171,03-5705-4173,,,,
1064,YUW,有和化学工業（有）,*****,光和精工（株）KOW01,*****,*****,,090-3099-5800,,,
1065,YKS,横浜金属商事(株)　神奈川事業所,相模原市津久井町長竹713-5,YKS02,比嘉　文生,042-780-7702,042-780-7716,,,,
1066,YSD1,㈱吉田製作所,静岡県駿東郡小山町棚頭1238番10,NGS01,山本,0550-78-1122,,,,,
1067,YZP,矢崎部品 株式会社　,静岡県牧之原市布引原206-1,YZP01,生産技術室納品受入れ,0548-27-2231,0548-27-3547,,,,
1068,ZNP,(株)ザンパック,〒102-0074　東京都千代田区九段南4-8-21,ZNP01　ｻﾞﾝﾊﾟｯｸ,本社営業部　　田中 様宛,03-5276-4161,03-5276-4498,,,,
1069,ZNP,(株)ザンパック,〒102-0074　東京都千代田区九段南4-8-21,ZNP01　ｻﾞﾝﾊﾟｯｸ,本社営業部　　田中 様宛,03-5276-4161,03-5276-4498,,,,
